date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:14:29	334046/334046	---M--	200	added ('OK')	image/png	etag:%22v48e%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiYtABDPTdrNKKeEvxzpRLOi87LcuRZLS0c_1sOnOZXmHWGl8oPmJvoXeD9WDC8cfU_CPC2KjyNyVpfzU5v4EdtalJWM0uR97GSRzYDNcs-k-SmhpNpi7IhnGiUGZJWiVPbgwECEbt8iQq23ALGvJSnM7wSB5lCpY64VYICJO7alWV_9_-f1tlTFloeRQ/w640-h382/Untitled%20design%20(3)%20(4).png	C:/My%20Web%20Sites/RAFE/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiYtABDPTdrNKKeEvxzpRLOi87LcuRZLS0c_1sOnOZ/w640-h382/Untitled%20design%20(3)%20(4).png	(from https://benglalyrics.blogspot.com/)
16:14:30	130779/130779	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:04:12%20GMT	https://benglalyrics.blogspot.com/2023/02/amarican-big-boobs-antuy-pron-videos.html	C:/My%20Web%20Sites/RAFE/benglalyrics.blogspot.com/2023/02/amarican-big-boobs-antuy-pron-videos.html	(from https://benglalyrics.blogspot.com/)
16:14:31	284473/284473	---M--	200	added ('OK')	image/png	etag:%22v486%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgwhCdEZtCVlAcc2x8Iv3ARQ6oGl6glxQbEVKxf2ILx1fjZjW0w1ma7RilmYFdNUPRf9atiniaKe2dseRo1QC3M-0OvXUFVrAVGO0C8-okF2GjTw6_BBkhaen9sq4OSmJPJraDxADjqsFOZTnIooDh7O5CfSi_OibQkWX5lrKTvPd3NI4_9ezgcqmzlOQ/w640-h382/Untitled%20design.png	C:/My%20Web%20Sites/RAFE/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgwhCdEZtCVlAcc2x8Iv3ARQ6oGl6glxQbEVKxf2IL/w640-h382/Untitled%20design.png	(from https://benglalyrics.blogspot.com/)
16:14:32	99384/99384	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:04:12%20GMT	https://benglalyrics.blogspot.com/search?updated-max=2023-02-28T00:53:00-08:00&max-results=5	C:/My%20Web%20Sites/RAFE/benglalyrics.blogspot.com/searche206.html	(from https://benglalyrics.blogspot.com/)
16:14:33	89210/89210	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Feb%202023%2010:14:38%20GMT	https://benglalyrics.blogspot.com/1o://2y.V.1L/2z/	C:/My%20Web%20Sites/RAFE/benglalyrics.blogspot.com/1o_/2y.V.1L/2z/index.html	(from https://benglalyrics.blogspot.com/)
16:14:33	157235/157235	---M--	200	added ('OK')	text/javascript	date:Sun,%2026%20Feb%202023%2000:52:28%20GMT	https://www.blogger.com/static/v1/widgets/3455050996-widgets.js	C:/My%20Web%20Sites/RAFE/www.blogger.com/static/v1/widgets/3455050996-widgets.js	(from https://benglalyrics.blogspot.com/)
16:14:33	1526/1526	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://benglalyrics.blogspot.com/feeds/432392512252224086/comments/default	C:/My%20Web%20Sites/RAFE/benglalyrics.blogspot.com/feeds/432392512252224086/comments/default	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:34	1254/1254	---M--	200	added ('OK')	image/png	etag:%22v3343%22	https://3.bp.blogspot.com/-fr42e67HG4I/Vky8HLexiEI/AAAAAAAAM0I/MLMd2qwIH1E/s1600/avatar.png	C:/My%20Web%20Sites/RAFE/3.bp.blogspot.com/-fr42e67HG4I/Vky8HLexiEI/AAAAAAAAM0I/MLMd2qwIH1E/s1600/avatar.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:35	413267/413267	---M--	200	added ('OK')	image/png	etag:%22v496%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjWKa4TYtbMfs8DjzaPs4PymJ5ZZDiWnWEZF6vj03enHiY3MkCjgsGCzuchsG7o12I4MNVaPtt7U5FBC7EP1Hw7Nn9Mi-W9_mYQvGgakgbNKlVovf2Zp6sePHMU1DwUjJ4S1O69TRdpMY9OgaXSyM_j_2s0B7Cl2vD92rb8NvOjWvd_1fJSS-kB7N2H0A/s1200/Untitled%20design%20(3)%20(3).png	C:/My%20Web%20Sites/RAFE/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjWKa4TYtbMfs8DjzaPs4PymJ5ZZDiWnWEZF6vj03e/s1200/Untitled%20design%20(3)%20(3).png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:37	295080/295080	---M--	200	added ('OK')	image/jpeg	etag:%22v499%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi8JRsRyIRdHodeThmzKB1nXqvwStxZ1GamuSFJnGZ9ERpo7N1zx2NfWrVArbNsao3x-VvGyAdUl4IqCgJuBeTO5bqq1gf8crKM7mqLI58zLRZxOLzyqpHZtMP1qhxr9dCkHvU4u8KATFHwoxXRQz77rZm6p9XvKJKJ9SytSQ-UMmmHXGN6WFXvSeEh5Q/s1150/IMG_20230224_101725_206.jpg	C:/My%20Web%20Sites/RAFE/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi8JRsRyIRdHodeThmzKB1nXqvwStxZ1GamuSFJnGZ/s1150/IMG_20230224_101725_206.jpg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:38	57165/57165	---M--	200	added ('OK')	image/jpeg	etag:%22v499%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi8JRsRyIRdHodeThmzKB1nXqvwStxZ1GamuSFJnGZ9ERpo7N1zx2NfWrVArbNsao3x-VvGyAdUl4IqCgJuBeTO5bqq1gf8crKM7mqLI58zLRZxOLzyqpHZtMP1qhxr9dCkHvU4u8KATFHwoxXRQz77rZm6p9XvKJKJ9SytSQ-UMmmHXGN6WFXvSeEh5Q/w434-h640/IMG_20230224_101725_206.jpg	C:/My%20Web%20Sites/RAFE/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi8JRsRyIRdHodeThmzKB1nXqvwStxZ1GamuSFJnGZ/w434-h640/IMG_20230224_101725_206.jpg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:39	306901/306901	---M--	200	added ('OK')	image/jpeg	etag:%22v49b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiZ3KbRngwILKCU8b6QgQRI7HcVWAJ9o4qc8A5ygMCuxwtecpxbnC6k9NgTDIZGnglQkYMEhBnqpfVtHe6LOr1EjChFmJTpQHP5-ZnP3qswp_IFRsIhyCi1f7LOuxP6sGsVqNP0EeGS874H2sELsVON42XSMjwTvpTKmZoZFSzDKxbylG9UHJmzIPmbfw/s1064/IMG_20230224_101725_461.jpg	C:/My%20Web%20Sites/RAFE/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiZ3KbRngwILKCU8b6QgQRI7HcVWAJ9o4qc8A5ygMC/s1064/IMG_20230224_101725_461.jpg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:40	45838/45838	---M--	200	added ('OK')	image/jpeg	etag:%22v49b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiZ3KbRngwILKCU8b6QgQRI7HcVWAJ9o4qc8A5ygMCuxwtecpxbnC6k9NgTDIZGnglQkYMEhBnqpfVtHe6LOr1EjChFmJTpQHP5-ZnP3qswp_IFRsIhyCi1f7LOuxP6sGsVqNP0EeGS874H2sELsVON42XSMjwTvpTKmZoZFSzDKxbylG9UHJmzIPmbfw/w452-h640/IMG_20230224_101725_461.jpg	C:/My%20Web%20Sites/RAFE/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiZ3KbRngwILKCU8b6QgQRI7HcVWAJ9o4qc8A5ygMC/w452-h640/IMG_20230224_101725_461.jpg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:42	502297/502297	---M--	200	added ('OK')	image/jpeg	etag:%22v49b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhQvNA6lInQVFH2B5I_v4x4fUDzQXx234991TpS3IkfVvZdCnK0Ui6AjlpVbyXyC_Z3ft71WHEOvUx2VJmSgTVto7n3Y8JfuKkULigp6qP26OhJzC1lkYlwfQt_ASDT_Cn9gH1HaZIhqLZQcyjaZ9KWe4pc6TlwOFdct-k4xNp-rF_R1A7DQrnAHSKq9g/s1125/IMG_20230224_101725_552.jpg	C:/My%20Web%20Sites/RAFE/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhQvNA6lInQVFH2B5I_v4x4fUDzQXx234991TpS3Ik/s1125/IMG_20230224_101725_552.jpg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:42	85875/85875	---M--	200	added ('OK')	image/jpeg	etag:%22v49b%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhQvNA6lInQVFH2B5I_v4x4fUDzQXx234991TpS3IkfVvZdCnK0Ui6AjlpVbyXyC_Z3ft71WHEOvUx2VJmSgTVto7n3Y8JfuKkULigp6qP26OhJzC1lkYlwfQt_ASDT_Cn9gH1HaZIhqLZQcyjaZ9KWe4pc6TlwOFdct-k4xNp-rF_R1A7DQrnAHSKq9g/w470-h640/IMG_20230224_101725_552.jpg	C:/My%20Web%20Sites/RAFE/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhQvNA6lInQVFH2B5I_v4x4fUDzQXx234991TpS3Ik/w470-h640/IMG_20230224_101725_552.jpg	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:43	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2028%20Feb%202023%2010:14:49%20GMT	https://www.facebook.com/sharer.php?u=https://benglalyrics.blogspot.com/2023/02/blog-post_25.html	C:/My%20Web%20Sites/RAFE/www.facebook.com/sharer.1e21c5.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:48	3018/3018	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:14:51%20GMT	https://twitter.com/share?url=https://benglalyrics.blogspot.com/2023/02/blog-post_25.html	C:/My%20Web%20Sites/RAFE/twitter.com/sharea05c.html	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2028%20Feb%202023%2010:14:54%20GMT	https://api.whatsapp.com/send?text=https://benglalyrics.blogspot.com/2023/02/blog-post_25.html	C:/My%20Web%20Sites/RAFE/api.whatsapp.com/send.20a986.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:49	9946/9946	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2010:14:55%20GMT	https://t.me/share/url?url=https://benglalyrics.blogspot.com/2023/02/blog-post_25.html&text=	C:/My%20Web%20Sites/RAFE/t.me/share/url7d2c.html	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:50	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2028%20Feb%202023%2010:14:56%20GMT	https://www.tumblr.com/share/link?url=https://benglalyrics.blogspot.com/2023/02/blog-post_25.html	C:/My%20Web%20Sites/RAFE/www.tumblr.com/share/link.22a05c.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:50	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2028%20Feb%202023%2010:14:55%20GMT	https://www.linkedin.com/sharing/share-offsite/?url=https://benglalyrics.blogspot.com/2023/02/blog-post_25.html	C:/My%20Web%20Sites/RAFE/www.linkedin.com/sharing/share-offsite/indexa05c.html	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:14:58%20GMT	https://timeline.line.me/social-plugin/share?url=https://benglalyrics.blogspot.com/2023/02/blog-post_25.html	C:/My%20Web%20Sites/RAFE/timeline.line.me/social-plugin/share.23a05c.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:54	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:15:00%20GMT	https://linevoom.line.me/social-plugin/share?url=https://benglalyrics.blogspot.com/2023/02/blog-post_25.html	C:/My%20Web%20Sites/RAFE/linevoom.line.me/social-plugin/share.24a05c.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:55	418/418	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2028%20Feb%202023%2010:15:01%20GMT	https://social-plugins.line.me/lineit/share?url=https://benglalyrics.blogspot.com/2023/02/blog-post_25.html	C:/My%20Web%20Sites/RAFE/social-plugins.line.me/lineit/share.25a05c.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:55	17841/17841	---M--	200	added ('OK')	text/javascript	date:Mon,%2027%20Feb%202023%2012:55:30%20GMT	https://www.blogger.com/static/v1/jsbin/976584016-comment_from_post_iframe.js	C:/My%20Web%20Sites/RAFE/www.blogger.com/static/v1/jsbin/976584016-comment_from_post_iframe.js	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:55	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:15:01%20GMT	https://twemoji.maxcdn.com/36x36/1f600.png	C:/My%20Web%20Sites/RAFE/twemoji.maxcdn.com/36x36/1f600.27.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:56	470/470	---M--	200	added ('OK')	image/png	etag:W/%221d6-wiX50/gSo6t65khfJFK/fqLzWbs%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f600.png	C:/My%20Web%20Sites/RAFE/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f600.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:56	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:15:02%20GMT	https://twemoji.maxcdn.com/36x36/1f615.png	C:/My%20Web%20Sites/RAFE/twemoji.maxcdn.com/36x36/1f615.29.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:57	358/358	---M--	200	added ('OK')	image/png	etag:W/%22166-d1Tepr6WaMO0fBGpVecZWSlxK/I%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f615.png	C:/My%20Web%20Sites/RAFE/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f615.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:57	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:15:03%20GMT	https://twemoji.maxcdn.com/36x36/1f601.png	C:/My%20Web%20Sites/RAFE/twemoji.maxcdn.com/36x36/1f601.2b.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:57	373/373	---M--	200	added ('OK')	image/png	etag:W/%22175-8nO6qwBnMfI/rqmxABuBbnCuu+o%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f601.png	C:/My%20Web%20Sites/RAFE/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f601.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:57	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:15:04%20GMT	https://twemoji.maxcdn.com/36x36/1f60f.png	C:/My%20Web%20Sites/RAFE/twemoji.maxcdn.com/36x36/1f60f.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:58	430/430	---M--	200	added ('OK')	image/png	etag:W/%221ae-gS3ef4H/7vF6NmLNqb5AtrT8acE%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f60f.png	C:/My%20Web%20Sites/RAFE/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f60f.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:58	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:15:04%20GMT	https://twemoji.maxcdn.com/36x36/1f603.png	C:/My%20Web%20Sites/RAFE/twemoji.maxcdn.com/36x36/1f603.2f.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:59	483/483	---M--	200	added ('OK')	image/png	etag:W/%221e3-GPh3J11wCJleHCpPz/SRpa00hm4%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f603.png	C:/My%20Web%20Sites/RAFE/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f603.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:59	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:15:05%20GMT	https://twemoji.maxcdn.com/36x36/1f62c.png	C:/My%20Web%20Sites/RAFE/twemoji.maxcdn.com/36x36/1f62c.31.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:14:59	387/387	---M--	200	added ('OK')	image/png	etag:W/%22183-/GlUjT9ook+Omb61tlrm1tTK9HM%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f62c.png	C:/My%20Web%20Sites/RAFE/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f62c.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:15:00	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:15:06%20GMT	https://twemoji.maxcdn.com/36x36/1f604.png	C:/My%20Web%20Sites/RAFE/twemoji.maxcdn.com/36x36/1f604.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:15:00	481/481	---M--	200	added ('OK')	image/png	etag:W/%221e1-h8qiDpPJyfF2IOCDzoM2XJ9oKzY%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f604.png	C:/My%20Web%20Sites/RAFE/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f604.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:15:00	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:15:07%20GMT	https://twemoji.maxcdn.com/36x36/1f61e.png	C:/My%20Web%20Sites/RAFE/twemoji.maxcdn.com/36x36/1f61e.35.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:15:01	410/410	---M--	200	added ('OK')	image/png	etag:W/%2219a-x8UBYwvc2WVwHn6WbIBhwqRMJPU%22	https://cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f61e.png	C:/My%20Web%20Sites/RAFE/cdn.jsdelivr.net/gh/twitter/twemoji@v11.0.0/36x36/1f61e.png	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
16:15:01	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2010:15:07%20GMT	https://twemoji.maxcdn.com/36x36/1f62d.png	C:/My%20Web%20Sites/RAFE/twemoji.maxcdn.com/36x36/1f62d.37.delayed	(from https://benglalyrics.blogspot.com/2023/02/blog-post_25.html)
